Barangay: ABUT, Weeks: 1,1,1,1
Barangay: APALENG, Weeks: 1,1,1,1
Barangay: BACSIL, Weeks: 1,1,1,1
Barangay: BANGBANGOLAN, Weeks: 1,1,1,1
Barangay: BANGCUSAY, Weeks: 1,1,1,1
Barangay: BARANGAY I, Weeks: 1,1,1,1
Barangay: BARANGAY II, Weeks: 1,1,1,1
Barangay: BARANGAY III, Weeks: 1,1,1,1
Barangay: BARANGAY IV, Weeks: 1,1,1,1
Barangay: BARAOAS, Weeks: 1,1,1,1
Barangay: BATO, Weeks: 1,1,1,1
Barangay: BIDAY, Weeks: 1,1,1,1
Barangay: BIRUNGET, Weeks: 1,1,1,1
Barangay: BUNGRO, Weeks: 1,1,1,1
Barangay: CABAROAN, Weeks: 1,1,1,1
Barangay: CABARSICAN, Weeks: 1,1,1,1
Barangay: CADACLAN, Weeks: 1,1,1,1
Barangay: CALABUGAO, Weeks: 1,1,1,1
Barangay: CAMANSI, Weeks: 1,1,1,1
Barangay: CANAOAY, Weeks: 1,1,1,1
Barangay: CARLATAN, Weeks: 1,1,1,1
Barangay: CATBANGEN, Weeks: 1,1,1,1
Barangay: DALLANGAYAN ESTE, Weeks: 1,1,1,1
Barangay: DALLANGAYAN OESTE, Weeks: 1,1,1,1
Barangay: DALUMPINAS ESTE, Weeks: 1,1,1,1
Barangay: DALUMPINAS OESTE, Weeks: 1,1,1,1
Barangay: ILOCANOS NORTE, Weeks: 1,1,1,1
Barangay: ILOCANOS SUR, Weeks: 1,1,1,1
Barangay: LANGCUAS, Weeks: 1,1,1,1
Barangay: LINGSAT, Weeks: 1,1,1,1
Barangay: MADAYEGDEG, Weeks: 1,1,1,1
Barangay: MAMELTAC, Weeks: 1,1,1,1
Barangay: MASICONG, Weeks: 1,1,1,1
Barangay: NAGYUBUYUBAN, Weeks: 1,1,1,1
Barangay: NAMTUTAN, Weeks: 1,1,1,1
Barangay: NARRA ESTE, Weeks: 1,1,1,1
Barangay: NARRA OESTE, Weeks: 1,1,1,1
Barangay: PACPACO, Weeks: 1,1,1,1
Barangay: PAGDALAGAN, Weeks: 1,1,1,1
Barangay: PAGDARAOAN, Weeks: 1,1,1,1
Barangay: PAGUDPUD, Weeks: 1,1,1,1
Barangay: PAO NORTE, Weeks: 1,1,1,1
Barangay: PAO SUR, Weeks: 1,1,1,1
Barangay: PARIAN, Weeks: 1,1,1,1
Barangay: PIAS, Weeks: 1,1,1,1
Barangay: PORO, Weeks: 1,1,1,1
Barangay: PUSPUS, Weeks: 1,1,1,1
Barangay: SACYUD, Weeks: 1,1,1,1
Barangay: SAGAYAD, Weeks: 1,1,1,1
Barangay: SAN AGUSTIN, Weeks: 1,1,1,1
Barangay: SAN FRANCISCO, Weeks: 1,1,1,1
Barangay: SAN VICENTE, Weeks: 1,1,1,1
Barangay: SANTIAGO NORTE, Weeks: 1,1,1,1
Barangay: SANTIAGO SUR, Weeks: 1,1,1,1
Barangay: SAOAY, Weeks: 1,1,1,1
Barangay: SEVILLA, Weeks: 1,1,1,1
Barangay: SIBUAN-OTONG, Weeks: 1,1,1,1
Barangay: TANQUI, Weeks: 1,1,1,1
Barangay: TANQUIGAN, Weeks: 1,1,1,1
Barangay: BANGBANGOLAN, Weeks: 11,11,11,11,11
Barangay: BANGCUSAY, Weeks: 11,11,11,11,11
Barangay: BARANGAY I, Weeks: 11,11,11,11,11
Barangay: BARANGAY II, Weeks: 11,11,11,11,11
Barangay: BARANGAY III, Weeks: 11,11,11,11,11
Barangay: BARANGAY IV, Weeks: 11,11,11,11,11
Barangay: BARAOAS, Weeks: 11,11,11,11,11
Barangay: BATO, Weeks: 11,11,11,11,11
Barangay: BIDAY, Weeks: 11,11,11,11,11
Barangay: BIRUNGET, Weeks: 11,11,11,11,11
Barangay: BUNGRO, Weeks: 11,11,11,11,11
Barangay: CABAROAN, Weeks: 11,11,11,11,11
Barangay: CABARSICAN, Weeks: 11,11,11,11,11
Barangay: CADACLAN, Weeks: 11,11,11,11,11
Barangay: CALABUGAO, Weeks: 11,11,11,11,11
Barangay: CAMANSI, Weeks: 11,11,11,11,11
Barangay: CANAOAY, Weeks: 11,11,11,11,11
Barangay: CARLATAN, Weeks: 11,11,11,11,11
Barangay: CATBANGEN, Weeks: 11,11,11,11,11
Barangay: DALLANGAYAN ESTE, Weeks: 11,11,11,11,11
Barangay: DALLANGAYAN OESTE, Weeks: 11,11,11,11,11
Barangay: DALUMPINAS ESTE, Weeks: 11,11,11,11,11
Barangay: DALUMPINAS OESTE, Weeks: 11,11,11,11,11
Barangay: ILOCANOS NORTE, Weeks: 11,11,11,11,11
Barangay: ILOCANOS SUR, Weeks: 11,11,11,11,11
Barangay: LANGCUAS, Weeks: 11,11,11,11,11
Barangay: LINGSAT, Weeks: 11,11,11,11,11
Barangay: MADAYEGDEG, Weeks: 11,11,11,11,11
Barangay: MAMELTAC, Weeks: 11,11,11,11,11
Barangay: MASICONG, Weeks: 11,11,11,11,11
Barangay: NAGYUBUYUBAN, Weeks: 11,11,11,11,11
Barangay: NAMTUTAN, Weeks: 11,11,11,11,11
Barangay: NARRA ESTE, Weeks: 11,11,11,11,11
Barangay: NARRA OESTE, Weeks: 11,11,11,11,11
Barangay: PACPACO, Weeks: 11,11,11,11,11
Barangay: PAGDALAGAN, Weeks: 11,11,11,11,11
Barangay: PAGDARAOAN, Weeks: 11,11,11,11,11
Barangay: PAGUDPUD, Weeks: 11,11,11,11,11
Barangay: PAO NORTE, Weeks: 11,11,11,11,11
Barangay: PAO SUR, Weeks: 11,11,11,11,11
Barangay: PARIAN, Weeks: 11,11,11,11,11
Barangay: PIAS, Weeks: 11,11,11,11,11
Barangay: PORO, Weeks: 11,11,11,11,11
Barangay: PUSPUS, Weeks: 11,11,11,11,11
Barangay: SACYUD, Weeks: 11,11,11,11,11
Barangay: SAGAYAD, Weeks: 11,11,11,11,11
Barangay: SAN AGUSTIN, Weeks: 11,11,11,11,11
Barangay: SAN FRANCISCO, Weeks: 11,11,11,11,11
Barangay: SAN VICENTE, Weeks: 11,11,11,11,11
Barangay: SANTIAGO NORTE, Weeks: 11,11,11,11,11
Barangay: SANTIAGO SUR, Weeks: 11,11,11,11,11
Barangay: SAOAY, Weeks: 11,11,11,11,11
Barangay: SEVILLA, Weeks: 11,11,11,11,11
Barangay: SIBUAN-OTONG, Weeks: 11,11,11,11,11
Barangay: TANQUI, Weeks: 11,11,11,11,11
Barangay: TANQUIGAN, Weeks: 11,11,11,11,11
Barangay: ABUT, Weeks: 49,49,49,49,49
Barangay: APALENG, Weeks: 49,49,49,49,49
Barangay: BACSIL, Weeks: 49,49,49,49,49
Barangay: BANGBANGOLAN, Weeks: 49,49,49,49,49
Barangay: BANGCUSAY, Weeks: 49,49,49,49,49
Barangay: BARANGAY I, Weeks: 49,49,49,49,49
Barangay: BARANGAY II, Weeks: 49,49,49,49,49
Barangay: BARANGAY III, Weeks: 49,49,49,49,49
Barangay: BARANGAY IV, Weeks: 49,49,49,49,49
Barangay: BARAOAS, Weeks: 49,49,49,49,49
Barangay: BATO, Weeks: 49,49,49,49,49
Barangay: BIDAY, Weeks: 49,49,49,49,49
Barangay: BIRUNGET, Weeks: 49,49,49,49,49
Barangay: BUNGRO, Weeks: 49,49,49,49,49
Barangay: CABAROAN, Weeks: 49,49,49,49,49
Barangay: CABARSICAN, Weeks: 49,49,49,49,49
Barangay: CADACLAN, Weeks: 49,49,49,49,49
Barangay: CALABUGAO, Weeks: 49,49,49,49,49
Barangay: CAMANSI, Weeks: 49,49,49,49,49
Barangay: CANAOAY, Weeks: 49,49,49,49,49
Barangay: CARLATAN, Weeks: 49,49,49,49,49
Barangay: CATBANGEN, Weeks: 49,49,49,49,49
Barangay: DALLANGAYAN ESTE, Weeks: 49,49,49,49,49
Barangay: DALLANGAYAN OESTE, Weeks: 49,49,49,49,49
Barangay: DALUMPINAS ESTE, Weeks: 49,49,49,49,49
Barangay: DALUMPINAS OESTE, Weeks: 49,49,49,49,49
Barangay: ILOCANOS NORTE, Weeks: 49,49,49,49,49
Barangay: ILOCANOS SUR, Weeks: 49,49,49,49,49
Barangay: LANGCUAS, Weeks: 49,49,49,49,49
Barangay: LINGSAT, Weeks: 49,49,49,49,49
Barangay: MADAYEGDEG, Weeks: 49,49,49,49,49
Barangay: MAMELTAC, Weeks: 49,49,49,49,49
Barangay: MASICONG, Weeks: 49,49,49,49,49
Barangay: NAGYUBUYUBAN, Weeks: 49,49,49,49,49
Barangay: NAMTUTAN, Weeks: 49,49,49,49,49
Barangay: NARRA ESTE, Weeks: 49,49,49,49,49
Barangay: NARRA OESTE, Weeks: 49,49,49,49,49
Barangay: PACPACO, Weeks: 49,49,49,49,49
Barangay: PAGDALAGAN, Weeks: 49,49,49,49,49
Barangay: PAGDARAOAN, Weeks: 49,49,49,49,49
Barangay: PAGUDPUD, Weeks: 49,49,49,49,49
Barangay: PAO NORTE, Weeks: 49,49,49,49,49
Barangay: PAO SUR, Weeks: 49,49,49,49,49
Barangay: PARIAN, Weeks: 49,49,49,49,49
Barangay: PIAS, Weeks: 49,49,49,49,49
Barangay: PORO, Weeks: 49,49,49,49,49
Barangay: PUSPUS, Weeks: 49,49,49,49,49
Barangay: SACYUD, Weeks: 49,49,49,49,49
Barangay: SAGAYAD, Weeks: 49,49,49,49,49
Barangay: SAN AGUSTIN, Weeks: 49,49,49,49,49
Barangay: SAN FRANCISCO, Weeks: 49,49,49,49,49
Barangay: SAN VICENTE, Weeks: 49,49,49,49,49
Barangay: SANTIAGO NORTE, Weeks: 49,49,49,49,49
Barangay: SANTIAGO SUR, Weeks: 49,49,49,49,49
Barangay: SAOAY, Weeks: 49,49,49,49,49
Barangay: SEVILLA, Weeks: 49,49,49,49,49
Barangay: SIBUAN-OTONG, Weeks: 49,49,49,49,49
Barangay: TANQUI, Weeks: 49,49,49,49,49
Barangay: TANQUIGAN, Weeks: 49,49,49,49,49
Barangay: ABUT, Weeks: 49,49,49,49
Barangay: APALENG, Weeks: 49,49,49,49
Barangay: BACSIL, Weeks: 49,49,49,49
Barangay: BANGBANGOLAN, Weeks: 49,49,49,49
Barangay: BANGCUSAY, Weeks: 49,49,49,49
Barangay: BARANGAY I, Weeks: 49,49,49,49
Barangay: BARANGAY II, Weeks: 49,49,49,49
Barangay: BARANGAY III, Weeks: 49,49,49,49
Barangay: BARANGAY IV, Weeks: 49,49,49,49
Barangay: BARAOAS, Weeks: 49,49,49,49
Barangay: BATO, Weeks: 49,49,49,49
Barangay: BIDAY, Weeks: 49,49,49,49
Barangay: BIRUNGET, Weeks: 49,49,49,49
Barangay: BUNGRO, Weeks: 49,49,49,49
Barangay: CABAROAN, Weeks: 49,49,49,49
Barangay: CABARSICAN, Weeks: 49,49,49,49
Barangay: CADACLAN, Weeks: 49,49,49,49
Barangay: CALABUGAO, Weeks: 49,49,49,49
Barangay: CAMANSI, Weeks: 49,49,49,49
Barangay: CANAOAY, Weeks: 49,49,49,49
Barangay: CARLATAN, Weeks: 49,49,49,49
Barangay: CATBANGEN, Weeks: 49,49,49,49
Barangay: DALLANGAYAN ESTE, Weeks: 49,49,49,49
Barangay: DALLANGAYAN OESTE, Weeks: 49,49,49,49
Barangay: DALUMPINAS ESTE, Weeks: 49,49,49,49
Barangay: DALUMPINAS OESTE, Weeks: 49,49,49,49
Barangay: ILOCANOS NORTE, Weeks: 49,49,49,49
Barangay: ILOCANOS SUR, Weeks: 49,49,49,49
Barangay: LANGCUAS, Weeks: 49,49,49,49
Barangay: LINGSAT, Weeks: 49,49,49,49
Barangay: MADAYEGDEG, Weeks: 49,49,49,49
Barangay: MAMELTAC, Weeks: 49,49,49,49
Barangay: MASICONG, Weeks: 49,49,49,49
Barangay: NAGYUBUYUBAN, Weeks: 49,49,49,49
Barangay: NAMTUTAN, Weeks: 49,49,49,49
Barangay: NARRA ESTE, Weeks: 49,49,49,49
Barangay: NARRA OESTE, Weeks: 49,49,49,49
Barangay: PACPACO, Weeks: 49,49,49,49
Barangay: PAGDALAGAN, Weeks: 49,49,49,49
Barangay: PAGDARAOAN, Weeks: 49,49,49,49
Barangay: PAGUDPUD, Weeks: 49,49,49,49
Barangay: PAO NORTE, Weeks: 49,49,49,49
Barangay: PAO SUR, Weeks: 49,49,49,49
Barangay: PARIAN, Weeks: 49,49,49,49
Barangay: PIAS, Weeks: 49,49,49,49
Barangay: PORO, Weeks: 49,49,49,49
Barangay: PUSPUS, Weeks: 49,49,49,49
Barangay: SACYUD, Weeks: 49,49,49,49
Barangay: SAGAYAD, Weeks: 49,49,49,49
Barangay: SAN AGUSTIN, Weeks: 49,49,49,49
Barangay: SAN FRANCISCO, Weeks: 49,49,49,49
Barangay: SAN VICENTE, Weeks: 49,49,49,49
Barangay: SANTIAGO NORTE, Weeks: 49,49,49,49
Barangay: SANTIAGO SUR, Weeks: 49,49,49,49
Barangay: SAOAY, Weeks: 49,49,49,49
Barangay: SEVILLA, Weeks: 49,49,49,49
Barangay: SIBUAN-OTONG, Weeks: 49,49,49,49
Barangay: TANQUI, Weeks: 49,49,49,49
Barangay: TANQUIGAN, Weeks: 49,49,49,49
Barangay: ABUT, Weeks: 
Barangay: APALENG, Weeks: 
Barangay: BACSIL, Weeks: 
Barangay: BANGBANGOLAN, Weeks: 
Barangay: BANGCUSAY, Weeks: 
Barangay: BARANGAY I, Weeks: 
Barangay: BARANGAY II, Weeks: 
Barangay: BARANGAY III, Weeks: 
Barangay: BARANGAY IV, Weeks: 
Barangay: BARAOAS, Weeks: 
Barangay: BATO, Weeks: 
Barangay: BIDAY, Weeks: 
Barangay: BIRUNGET, Weeks: 
Barangay: BUNGRO, Weeks: 
Barangay: CABAROAN, Weeks: 
Barangay: CABARSICAN, Weeks: 
Barangay: CADACLAN, Weeks: 
Barangay: CALABUGAO, Weeks: 
Barangay: CAMANSI, Weeks: 
Barangay: CANAOAY, Weeks: 
Barangay: CARLATAN, Weeks: 
Barangay: CATBANGEN, Weeks: 
Barangay: DALLANGAYAN ESTE, Weeks: 
Barangay: DALLANGAYAN OESTE, Weeks: 
Barangay: DALUMPINAS ESTE, Weeks: 
Barangay: DALUMPINAS OESTE, Weeks: 
Barangay: ILOCANOS NORTE, Weeks: 
Barangay: ILOCANOS SUR, Weeks: 
Barangay: LANGCUAS, Weeks: 
Barangay: LINGSAT, Weeks: 
Barangay: MADAYEGDEG, Weeks: 
Barangay: MAMELTAC, Weeks: 
Barangay: MASICONG, Weeks: 
Barangay: NAGYUBUYUBAN, Weeks: 
Barangay: NAMTUTAN, Weeks: 
Barangay: NARRA ESTE, Weeks: 
Barangay: NARRA OESTE, Weeks: 
Barangay: PACPACO, Weeks: 
Barangay: PAGDALAGAN, Weeks: 
Barangay: PAGDARAOAN, Weeks: 
Barangay: PAGUDPUD, Weeks: 
Barangay: PAO NORTE, Weeks: 
Barangay: PAO SUR, Weeks: 
Barangay: PARIAN, Weeks: 
Barangay: PIAS, Weeks: 
Barangay: PORO, Weeks: 
Barangay: PUSPUS, Weeks: 
Barangay: SACYUD, Weeks: 
Barangay: SAGAYAD, Weeks: 
Barangay: SAN AGUSTIN, Weeks: 
Barangay: SAN FRANCISCO, Weeks: 
Barangay: SAN VICENTE, Weeks: 
Barangay: SANTIAGO NORTE, Weeks: 
Barangay: SANTIAGO SUR, Weeks: 
Barangay: SAOAY, Weeks: 
Barangay: SEVILLA, Weeks: 
Barangay: SIBUAN-OTONG, Weeks: 
Barangay: TANQUI, Weeks: 
Barangay: TANQUIGAN, Weeks: 
Barangay: ABUT, Weeks: 36,36
Barangay: APALENG, Weeks: 36,36
Barangay: BACSIL, Weeks: 36,36
Barangay: BANGBANGOLAN, Weeks: 36,36
Barangay: BANGCUSAY, Weeks: 36,36
Barangay: BARANGAY I, Weeks: 36,36
Barangay: BARANGAY II, Weeks: 36,36
Barangay: BARANGAY III, Weeks: 36,36
Barangay: BARANGAY IV, Weeks: 36,36
Barangay: BARAOAS, Weeks: 36,36
Barangay: BATO, Weeks: 36,36
Barangay: BIDAY, Weeks: 36,36
Barangay: BIRUNGET, Weeks: 36,36
Barangay: BUNGRO, Weeks: 36,36
Barangay: CABAROAN, Weeks: 36,36
Barangay: CABARSICAN, Weeks: 36,36
Barangay: CADACLAN, Weeks: 36,36
Barangay: CALABUGAO, Weeks: 36,36
Barangay: CAMANSI, Weeks: 36,36
Barangay: CANAOAY, Weeks: 36,36
Barangay: CARLATAN, Weeks: 36,36
Barangay: CATBANGEN, Weeks: 36,36
Barangay: DALLANGAYAN ESTE, Weeks: 36,36
Barangay: DALLANGAYAN OESTE, Weeks: 36,36
Barangay: DALUMPINAS ESTE, Weeks: 36,36
Barangay: DALUMPINAS OESTE, Weeks: 36,36
Barangay: ILOCANOS NORTE, Weeks: 36,36
Barangay: ILOCANOS SUR, Weeks: 36,36
Barangay: LANGCUAS, Weeks: 36,36
Barangay: LINGSAT, Weeks: 36,36
Barangay: MADAYEGDEG, Weeks: 36,36
Barangay: MAMELTAC, Weeks: 36,36
Barangay: MASICONG, Weeks: 36,36
Barangay: NAGYUBUYUBAN, Weeks: 36,36
Barangay: NAMTUTAN, Weeks: 36,36
Barangay: NARRA ESTE, Weeks: 36,36
Barangay: NARRA OESTE, Weeks: 36,36
Barangay: PACPACO, Weeks: 36,36
Barangay: PAGDALAGAN, Weeks: 36,36
Barangay: PAGDARAOAN, Weeks: 36,36
Barangay: PAGUDPUD, Weeks: 36,36
Barangay: PAO NORTE, Weeks: 36,36
Barangay: PAO SUR, Weeks: 36,36
Barangay: PARIAN, Weeks: 36,36
Barangay: PIAS, Weeks: 36,36
Barangay: PORO, Weeks: 36,36
Barangay: PUSPUS, Weeks: 36,36
Barangay: SACYUD, Weeks: 36,36
Barangay: SAGAYAD, Weeks: 36,36
Barangay: SAN AGUSTIN, Weeks: 36,36
Barangay: SAN FRANCISCO, Weeks: 36,36
Barangay: SAN VICENTE, Weeks: 36,36
Barangay: SANTIAGO NORTE, Weeks: 36,36
Barangay: SANTIAGO SUR, Weeks: 36,36
Barangay: SAOAY, Weeks: 36,36
Barangay: SEVILLA, Weeks: 36,36
Barangay: SIBUAN-OTONG, Weeks: 36,36
Barangay: TANQUI, Weeks: 36,36
Barangay: TANQUIGAN, Weeks: 36,36
Barangay: ABUT, Weeks: 36,36,36,36,36
Barangay: APALENG, Weeks: 36,36,36,36,36
Barangay: BACSIL, Weeks: 36,36,36,36,36
Barangay: BANGBANGOLAN, Weeks: 36,36,36,36,36
Barangay: BANGCUSAY, Weeks: 36,36,36,36,36
Barangay: BARANGAY I, Weeks: 36,36,36,36,36
Barangay: BARANGAY II, Weeks: 36,36,36,36,36
Barangay: BARANGAY III, Weeks: 36,36,36,36,36
Barangay: BARANGAY IV, Weeks: 36,36,36,36,36
Barangay: BARAOAS, Weeks: 36,36,36,36,36
Barangay: BATO, Weeks: 36,36,36,36,36
Barangay: BIDAY, Weeks: 36,36,36,36,36
Barangay: BIRUNGET, Weeks: 36,36,36,36,36
Barangay: BUNGRO, Weeks: 36,36,36,36,36
Barangay: CABAROAN, Weeks: 36,36,36,36,36
Barangay: CABARSICAN, Weeks: 36,36,36,36,36
Barangay: CADACLAN, Weeks: 36,36,36,36,36
Barangay: CALABUGAO, Weeks: 36,36,36,36,36
Barangay: CAMANSI, Weeks: 36,36,36,36,36
Barangay: CANAOAY, Weeks: 36,36,36,36,36
Barangay: CARLATAN, Weeks: 36,36,36,36,36
Barangay: CATBANGEN, Weeks: 36,36,36,36,36
Barangay: DALLANGAYAN ESTE, Weeks: 36,36,36,36,36
Barangay: DALLANGAYAN OESTE, Weeks: 36,36,36,36,36
Barangay: DALUMPINAS ESTE, Weeks: 36,36,36,36,36
Barangay: DALUMPINAS OESTE, Weeks: 36,36,36,36,36
Barangay: ILOCANOS NORTE, Weeks: 36,36,36,36,36
Barangay: ILOCANOS SUR, Weeks: 36,36,36,36,36
Barangay: LANGCUAS, Weeks: 36,36,36,36,36
Barangay: LINGSAT, Weeks: 36,36,36,36,36
Barangay: MADAYEGDEG, Weeks: 36,36,36,36,36
Barangay: MAMELTAC, Weeks: 36,36,36,36,36
Barangay: MASICONG, Weeks: 36,36,36,36,36
Barangay: NAGYUBUYUBAN, Weeks: 36,36,36,36,36
Barangay: NAMTUTAN, Weeks: 36,36,36,36,36
Barangay: NARRA ESTE, Weeks: 36,36,36,36,36
Barangay: NARRA OESTE, Weeks: 36,36,36,36,36
Barangay: PACPACO, Weeks: 36,36,36,36,36
Barangay: PAGDALAGAN, Weeks: 36,36,36,36,36
Barangay: PAGDARAOAN, Weeks: 36,36,36,36,36
Barangay: PAGUDPUD, Weeks: 36,36,36,36,36
Barangay: PAO NORTE, Weeks: 36,36,36,36,36
Barangay: PAO SUR, Weeks: 36,36,36,36,36
Barangay: PARIAN, Weeks: 36,36,36,36,36
Barangay: PIAS, Weeks: 36,36,36,36,36
Barangay: PORO, Weeks: 36,36,36,36,36
